"ID","LIMIT_BAL","SEX_male","EDUCATION_gradSch","EDUCATION_university","EDUCATION_highSch","MARRIAGE_married","MARRIAGE_single","AGE","PAY_0_unknown0","PAY_0_unknown2","PAY_0_payDuly","PAY_0_value","PAY_2_unknown0","PAY_2_unknown2","PAY_2_payDuly","PAY_2_value","PAY_3_unknown0","PAY_3_unknown2","PAY_3_payDuly","PAY_3_value","PAY_4_unknown0","PAY_4_unknown2","PAY_4_payDuly","PAY_4_value","PAY_5_unknown0","PAY_5_unknown2","PAY_5_payDuly","PAY_5_value","PAY_6_unknown0","PAY_6_unknown2","PAY_6_payDuly","PAY_6_value","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","DEFAULT"
23143,50000,0,0,1,0,0,1,37,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,16090,38710,43085,42093,44393,45682,38710,5000,0,3000,2000,5000,0
23147,290000,0,0,0,1,0,1,47,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1163,6619,0,28974,7524,0,6650,0,28974,0,0,0,0
23149,100000,0,0,1,0,1,0,41,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093,1
23150,280000,0,0,1,0,0,1,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1876,2716,1876,1876,1876,1870,2716,1876,1876,1876,1870,10267,0
23164,170000,0,0,1,0,1,0,45,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12847,9807,8101,6208,10460,11143,9807,5000,3749,6711,4432,0,0
23171,160000,0,0,1,0,0,1,39,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2828,1473,8404,8875,8509,4630,1473,8404,8875,8509,4630,2038,0
23175,390000,0,0,1,0,0,1,45,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0
23177,290000,0,0,1,0,1,0,35,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,32485,21080,430,430,12715,16895,10000,430,430,12715,5000,15000,0
23178,30000,0,0,0,1,1,0,46,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,29003,28544,27177,28630,25087,25342,1500,2000,2390,1000,1000,2000,0
23183,250000,0,0,1,0,1,0,45,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3233,13244,12462,8977,1503,96834,12716,12158,8777,1503,96834,2204,0
23184,80000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700,0
23187,360000,0,1,0,0,0,1,39,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1070,0,0,0,906,0,0,0,0,906,0,4341,1
23189,320000,0,1,0,0,1,0,36,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445,0
23190,100000,0,0,1,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,0
23200,150000,0,1,0,0,1,0,38,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9474,0,0,0,0,0,0,0,0,0,0,0,0
23203,180000,0,0,1,0,1,0,38,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,151031,152510,151651,159019,123022,126075,7011,5657,10372,5000,5000,5000,0
23211,110000,0,0,1,0,1,0,43,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,100987,101941,98364,103189,99578,104412,4600,0,8500,0,7700,3900,0
23217,320000,0,0,1,0,1,0,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2862,18729,23405,16662,38459,2836,18729,23421,16683,38459,2836,1286,0
23219,270000,0,0,1,0,0,1,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,128620,2222,9076,5424,9577,8130,2222,9076,5424,9577,8130,20177,0
23221,150000,0,0,0,1,0,1,35,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1877,709,2264,1143,163,2036,0,2264,0,163,2036,0,0
23222,140000,0,0,1,0,1,0,41,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,56379,51993,52678,53753,54821,56145,1855,1913,1952,1963,2208,2084,0
23225,480000,0,1,0,0,1,0,43,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,276681,282328,288120,294000,300000,3493,5647,5792,5880,6000,3493,21308,0
23226,460000,0,1,0,0,1,0,37,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,268775,262956,268463,273066,278594,284423,0,9737,9060,9200,9480,9627,1
23227,280000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,269472,253792,276979,238527,239280,238926,8229,150062,50000,4786,4779,4876,0
23229,350000,0,1,0,0,0,1,32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,384,717,409,0,944,534,717,409,0,944,534,2281,0
23232,190000,0,1,0,0,0,1,33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,211,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,0
23233,230000,0,0,1,0,0,1,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23237,300000,0,0,1,0,0,1,49,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23239,50000,0,0,1,0,1,0,37,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,50664,49163,49811,49978,20062,20259,3000,2500,2000,1102,2000,2900,0
23240,330000,0,1,0,0,0,1,44,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,238795,243621,259517,253863,257535,262753,10300,21400,0,9400,9542,9766,1
23243,150000,0,0,1,0,1,0,40,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,0
23244,140000,0,0,0,1,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,127896,131764,134654,138303,119845,122457,7500,6500,7500,5000,4700,5228,0
23245,160000,0,1,0,0,1,0,40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,661,2881,362,20680,7429,527,2881,362,20680,7429,527,0,0
23247,150000,0,0,0,1,1,0,45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10640,0,0,0,0,10640,0,0
23250,270000,0,0,1,0,1,0,37,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,304,-22,-348,326,326,304,0,0,1000,326,304,0,0
23251,60000,0,0,1,0,1,0,40,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58127,59345,58196,47007,32834,29116,2800,2200,1500,1200,1100,1200,0
23254,180000,0,0,1,0,0,1,39,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,671,671,671,671,671,671,671,671,671,671,671,671,1
23255,360000,0,1,0,0,1,0,43,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17412,18455,19245,18370,0,0,1328,1637,5000,0,0,0,0
23260,10000,0,0,1,0,1,0,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5050,3704,6222,974,8834,6010,5011,6222,984,8834,0,6481,0
23261,180000,0,1,0,0,1,0,39,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1343,437,2297,4428,985,4028,438,2308,4446,987,4040,600,1
23276,500000,0,1,0,0,0,1,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,120452,190135,212134,201014,222520,208271,100000,50000,10012,50000,10000,10000,0
23277,300000,0,0,1,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,168796,165430,147077,127270,129397,132142,7010,6000,5006,5000,5000,6000,0
23279,150000,0,0,1,0,1,0,49,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,575,25622,4992,1578,1216,4475,25622,4992,1578,1216,4475,15964,0
23287,40000,0,0,0,1,1,0,43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,780,177,1583,1020,630,240,177,1583,0,0,0,1080,0
23289,160000,0,0,0,1,1,0,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,717,594,1217,697,650,691,597,1223,700,653,691,17,0
23292,180000,0,0,1,0,1,0,39,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1
23293,150000,0,0,1,0,0,1,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,61785,63150,68125,66432,73312,72015,3000,6000,0,8023,0,5700,0
23296,160000,0,1,0,0,0,1,25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6087,1934,11376,2199,10856,0,1000,11426,2199,10000,0,9867,0
23298,130000,0,0,1,0,1,0,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,67260,69269,72276,74347,77259,78403,4000,5000,4347,5000,3038,2135,0
23299,140000,0,0,0,1,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,137254,92636,94641,96667,98883,79972,3320,3500,3600,3900,3000,3000,0
23300,340000,0,0,0,1,1,0,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11049,57301,59375,60216,59842,46882,57301,3000,2600,1000,1817,11022,0
23301,340000,0,0,1,0,1,0,33,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1632,3121,44092,31292,17391,21678,2027,39774,43325,5000,10000,10079,0
23306,100000,0,0,1,0,1,0,42,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3168,0,0,550,0,3168,0,0,550,0,0
23311,20000,0,0,1,0,1,0,46,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3098,2901,3800,0,0,0,0,1000,0,0,0,0,1
23313,300000,0,0,0,0,1,0,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23314,220000,0,1,0,0,0,1,31,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,232,0,0,0,0,500,0,0,0,0,500,0,0
23315,270000,0,1,0,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,68589,58751,53401,51401,36177,29209,6000,2028,5010,5000,5000,3000,0
23319,310000,0,0,1,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,313956,314859,307371,299501,217763,217659,11000,12500,11000,6600,7000,7493,1
23320,130000,0,0,1,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700,0
23321,80000,0,1,0,0,1,0,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2175,358,1872,746,746,4424,358,1872,746,0,4424,0,0
23323,80000,0,0,0,1,0,1,44,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,1
23324,130000,0,0,0,1,0,1,39,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,4867,3189,4634,2946,1473,780,0,2946,0,0,780,0,0
23328,170000,0,0,1,0,0,1,47,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,62927,36885,34289,31518,31338,31838,1566,1606,1325,1015,10000,1111,0
23332,500000,0,0,1,0,1,0,40,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,215508,214460,220047,217920,159393,149626,10004,10025,10294,6046,5076,5000,0
23333,260000,0,1,0,0,1,0,38,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,629,622,3074,0,688,2605,625,3084,691,0,2613,378,1
23334,150000,0,1,0,0,0,1,36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500,0
23337,90000,0,0,1,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,18358,14764,8374,29525,28333,27879,1300,1300,22000,1000,1012,1400,0
23341,120000,0,1,0,0,0,1,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23345,170000,0,1,0,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,144031,147135,158528,138030,139444,148093,5500,14000,0,5200,11100,0,0
23350,400000,0,1,0,0,1,0,33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,10858,15892,18182,12205,941,6346,16000,2600,24,1000,7053,5000,0
23355,470000,0,1,0,0,1,0,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,178262,177644,171997,165014,158839,148035,6100,6000,7100,5100,5200,4900,0
23356,30000,0,0,1,0,0,1,28,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,4,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1
23361,240000,0,0,0,1,0,0,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,374,1823,1788,6229,15829,20785,1823,1788,6229,10000,10000,5640,0
23362,350000,0,0,1,0,0,1,28,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,358895,346575,345088,341811,265953,93300,0,14579,13557,12000,5000,11000,1
23363,220000,0,1,0,0,0,1,28,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2956,2968,3054,4701,2869,3654,2968,3054,4701,2869,3654,2754,0
23371,400000,0,0,1,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,45514,42620,28584,40673,38068,24418,4854,5005,14218,1722,1438,3381,0
23377,30000,0,0,0,0,1,0,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28731,27927,27601,26921,15525,0,1656,1545,1300,825,0,0,0
23381,130000,0,0,1,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,119720,120066,121587,119784,117605,120307,6000,5000,4531,5000,4596,10000,0
23382,220000,0,0,1,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,154029,153012,154508,152829,152842,152747,5700,6000,6814,5500,5800,5700,0
23384,110000,0,0,1,0,1,0,35,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1245,1245,1490,2490,1245,2675,1245,1490,2245,0,2675,0,0
23386,300000,0,1,0,0,0,1,40,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,5130,4903,4679,6596,6344,9067,0,0,2000,0,3000,0,1
23396,70000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,54801,52714,18596,9760,0,0,5336,1268,1052,0,0,0,0
23400,240000,0,0,0,1,0,1,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23405,80000,0,0,0,1,0,1,33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6607,6205,-1573,12481,4104,2052,6205,675,14956,0,0,3274,0
23406,80000,0,1,0,0,0,1,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,34827,27881,16801,12532,12059,1242,27881,12532,1,0,0,717,0
23407,60000,0,0,1,0,0,0,34,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,60559,56317,0,0,567,60559,1126,0,0,567,1222,0
23411,140000,0,0,1,0,1,0,42,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1497,1039,1139,0,0,1497,1039,1139,0,5023,0
23412,180000,0,0,1,0,0,1,30,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,174104,171889,172288,175557,178010,178976,7000,8000,8000,7001,6600,7000,0
23415,600000,0,0,1,0,1,0,38,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,51072,49889,39635,35130,33229,32171,0,4000,0,1500,2000,3000,0
23417,220000,0,1,0,0,1,0,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,215191,215969,216849,214030,213678,190469,10000,10000,7000,6568,6000,5000,0
23418,140000,0,1,0,0,1,0,40,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,34359,33521,34685,35399,36616,36893,0,2000,1583,1800,1000,3000,1
23419,240000,0,0,1,0,0,1,38,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23422,310000,0,0,1,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,69886,70950,71403,69478,53786,52791,2177,2216,1879,1563,2000,1539,0
23429,200000,0,0,1,0,1,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,531,0,2358,2477,958,11312,0,2358,2477,958,11312,0,0
23432,360000,0,1,0,0,0,1,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23433,30000,0,0,1,0,1,0,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28938,30246,30485,30274,29967,23477,1800,1574,1300,886,1000,686,0
23434,190000,0,0,1,0,0,1,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,162051,168517,169675,171908,153857,153988,17917,7601,7602,6010,6010,6001,0
23438,230000,0,0,1,0,1,0,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,615,0,0,0,0,615,0,0,0,0,0
23440,250000,0,1,0,0,0,1,32,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,10495,2150,46975,10880,8974,36805,2150,46975,10890,8974,30000,65325,0
23448,450000,0,0,0,1,1,0,36,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23452,60000,0,0,1,0,0,1,34,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,60707,59675,59690,59513,28494,29149,2102,2922,1586,570,31110,1212,0
23454,230000,0,1,0,0,1,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1240,2078,380,2100,530,2282,2078,380,2100,530,2282,1390,0
23458,80000,0,0,0,1,1,0,41,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3526,10129,6100,6420,606,7228,10129,6100,6434,606,7228,14387,0
23459,80000,0,0,1,0,1,0,44,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,600,600,300,0,0,600,0,0,0,0
23467,50000,0,1,0,0,1,0,35,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45822,47173,48592,-22108,45709,39188,2413,2832,39,91983,1570,1445,0
23472,100000,0,0,0,1,1,0,30,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,46809,47121,45239,44712,43654,44678,2000,0,1900,1600,3200,0,0
23474,450000,0,1,0,0,0,1,31,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2609,0,0,0,17855,3430,0,0,0,17855,0,2500,0
23478,100000,0,0,1,0,0,1,30,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,31708,30904,31953,34308,34951,34261,0,1850,3200,1500,0,1500,1
23485,490000,0,0,1,0,1,0,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,470579,482733,492718,282450,287363,272578,19469,20000,12000,11000,10000,10000,0
23492,30000,0,0,0,1,1,0,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,29666,29033,29345,29125,29859,29016,1763,1676,1456,1190,1056,1592,0
23493,230000,0,0,1,0,1,0,32,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,399,1560,1766,2720,3720,0,1560,1046,1000,1000,0,0,0
23498,430000,0,1,0,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,345053,336467,321019,272838,206081,163130,13206,36000,30000,30000,30000,104000,0
23499,230000,0,1,0,0,0,1,33,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7990,13450,56729,-1310,6734,87161,13450,56729,0,8044,87161,5000,0
23500,140000,0,0,1,0,1,0,33,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-23,5742,0,1920,1180,0,5765,0,1920,1180,0,60000,0
23507,260000,0,1,0,0,0,1,33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18480,3958,-86,-86,17315,14961,3978,0,0,17401,15036,18207,1
23513,110000,0,1,0,0,0,1,31,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,14268,2491,0,0,0,0,2491,0,0,0,0,0,0
23514,240000,0,1,0,0,1,0,30,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,236823,241067,240998,244836,233036,237938,10279,10500,10581,8000,8500,9400,0
23516,150000,0,1,0,0,0,1,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,18519,19926,18600,13551,20759,21200,3000,4003,2551,15579,11200,3575,0
23520,350000,0,1,0,0,1,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,326,326,652,326,3817,2802,326,652,0,3817,2802,0,0
23528,300000,0,0,1,0,0,1,36,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,8310,2592,77000,78718,80908,90495,2592,77000,3000,3500,11100,0,0
23529,450000,0,1,0,0,0,1,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5909,964,613,1797,679,10643,968,615,1834,682,10697,30451,0
23532,200000,0,0,0,1,0,1,45,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10221,1356,0,984,134,10221,1356,0,984,134,81,0
23541,360000,0,0,1,0,0,1,45,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,2500,2500,0,0,0,2500,0,0,0,0,0,0
23543,500000,0,0,1,0,0,1,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6305,5692,1556,2080,4403,3405,6332,1742,2080,4409,3405,0,0
23547,260000,0,1,0,0,1,0,38,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16995,12947,31394,26254,6522,0,3087,33000,2000,6522,0,5320,0
23548,140000,0,1,0,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,27942,29472,30579,31227,34898,35528,2000,1600,2000,5000,2000,30000,0
23550,50000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,48651,48939,49204,46415,28453,29094,2200,1739,9500,1500,1210,1000,0
23557,500000,0,0,1,0,0,1,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,229332,161360,117606,18343,15737,203291,7400,6000,1889,3781,208122,6084,0
23560,210000,0,0,1,0,0,1,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,73415,76188,78276,81246,78971,80359,4002,4000,4323,3501,3000,2700,0
23562,80000,0,0,1,0,1,0,36,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6746,556,556,2904,556,4226,556,556,2904,556,4226,3683,0
23564,200000,0,0,0,0,1,0,39,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0
23567,340000,0,1,0,0,0,1,37,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,20624,20651,16308,21065,20581,15936,8641,16400,15000,15000,10000,10000,0
